AniListID,MalID,title,description,genres,tags,score,episodes,status,type,siteUrl,studios
20496,20973.0,World Conquest Zvezda Plot,"What does it take to conquer the world?! Every leader of the past has thought of it... but all they have done was to merely dream of its greatness. World domination... nobody has been able to achieve it. Until one little girl by the name of Kate Hoshimiya came along. Kate Hoshimiya will shock the world! How was she able to carry out such a magnificent stunt? So frightful! So glorious! Could this be... the Zvezda Plot?! Let the light of our great Zvezda shine upon this land far and wide!

(Source: Aniplex USA)","['Action', 'Comedy', 'Fantasy']","['Tokusatsu', 'Surreal Comedy', 'Swordplay', 'Super Power', 'Parody', 'Heterosexual', 'Homeless', 'Robots', 'Chuunibyou', 'School', 'Post-Apocalyptic', 'Kaiju', 'Lost Civilization']",68.0,12.0,FINISHED,ANIME,https://anilist.co/anime/20496,['A-1 Pictures']
20881,27829.0,Heavy Object,"In the distant future, the nature of war has changed. ""Objects""—massive, spherical tanks impermeable to standard weaponry and armed with destructive firepower—rule the battlefield; their very deployment ensures victory, rendering traditional armies useless. However, this new method of warfare is about to be turned on its head.<br></br>

Qwenthur Barbotage, a student studying Object Design, and Havia Winchell, a radar analyst of noble birth, serve in the Legitimate Kingdom's 37th Mobile Maintenance Battalion, tasked with supporting the Baby Magnum, one of the nation's Objects. Unfortunately, a battle gone awry places the duo in a precarious situation: mere infantry stand face-to-face against the unfathomable might of an enemy Object. As they scramble to save themselves and their fellow soldiers, a glimmer of hope shines through, and the world's perception of Objects is changed forever.<br></br>

Heavy Object follows these two soldiers alongside Milinda Brantini, the Baby Magnum's pilot, and their commanding officer Frolaytia Capistrano as the unit treks all over the globe to fight battle after battle. Facing one impossible situation after another, they must summon all their wit and courage to overcome the insurmountable foes that are Objects.<br></br>
","['Action', 'Comedy', 'Mecha', 'Sci-Fi']","['War', 'Real Robot', 'Politics', 'Military', 'CGI', 'Episodic', 'Snowscape', 'Guns', 'Ships', 'Tanks', 'Male Protagonist', 'Female Protagonist', 'Shounen']",68.0,24.0,FINISHED,ANIME,https://anilist.co/anime/20881,['J.C.STAFF']
21379,31706.0,Fate/kaleid liner Prisma☆Illya 3rei!!,"The third season of <i>Fate/kaleid liner Prisma☆Illya</i>.<br>
<br>
Illya and the gang have finished their battle against the heroic spirit residing in the eighth class card. They're back in vacation mode again, looking to make the most of what they have left of summer break. But their hopes get crushed in the blink of an eye. An all-too-unrealistic silhouette appears before them when they go to investigate the strange event at Mount Enzō. After a short skirmish, the entire space ends up being warped. Illya wakes up in a wintry Fuyuki City... in a parallel world. This is the world where Miyu was born and raised.<br>
<br>
(Source: Anime News Network)","['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Mahou Shoujo']","['Alternate Universe', 'Magic', 'Female Protagonist', 'Henshin', 'Cute Girls Doing Cute Things', 'Urban', 'Urban Fantasy', 'Post-Apocalyptic', 'Assassins', 'Archery', 'Swordplay', 'Spearplay', 'Primarily Female Cast', 'Shounen', 'Isekai', 'Nudity', 'Ojou-sama', 'Anthropomorphism', 'Tanned Skin', 'Maids', 'Primarily Child Cast', 'Amnesia', 'Kuudere']",73.0,12.0,FINISHED,ANIME,https://anilist.co/anime/21379,['SILVER LINK.']
177,177.0,Tsubasa RESERVoir CHRoNiCLE,"During an excavation at the mysterious ruins in Clow Country, Syaoran discovers his childhood friend Princess Sakura appear on the site with wings that disperse into many feathers. As the feather's disappear to different dimensions, so does Sakura's memory. In attempts to save Sakura's life and restore her memory, Syaoran travels through to another world to find a solution. There's only one thing left he can do. Travel through to different dimensions to collect Sakura's feathers. Helping out with the quest is Kurogane, an exiled ninja from Japan Country who wishes to return to his world, the runaway magician, Fay, who desires to jump between each world never to return to his own and the white meat-bun shaped creature, Mokona.","['Adventure', 'Fantasy', 'Romance']","['Isekai', 'Magic', 'Shounen', 'Crossover', 'Alternate Universe', 'Amnesia', 'Heterosexual', 'Curses', 'Survival', 'Virtual World']",71.0,26.0,FINISHED,ANIME,https://anilist.co/anime/177,['Bee Train']
109946,48453.0,Super Crooks,"One last heist. That's what they all say, right? Just one final score, and everyone can retire and take up fishing. Thing is, the jails are filled with super villains who thought the same thing, and got busted. But the Heat's in a jam. He's run up the kind of gambling debt that - if he can't pay it back in cash - will be paid in blood. Nobody wants to see the most beloved supercrook of all time rubbed out by the mob - especially his biggest fan, Johnny Bolt. And Johnny's got a plan to help the Heat and make all his buddies disgustingly rich at the same time. Unfortunately for Johnny's recruits, they have to head to Spain and rob the world's most notorious super villain blind. And that's where things get tricky.
<br><br>
(Source: Millar World)","['Action', 'Drama', 'Supernatural', 'Thriller']","['Crime', 'Primarily Adult Cast', 'Super Power', 'Superhero', 'Anti-Hero', 'Prison', 'Foreign', 'Time Skip', 'Ensemble Cast', 'Heterosexual', 'Urban Fantasy', 'Male Protagonist', 'Gore', 'Primarily Male Cast', 'Gambling', 'Fugitive', 'CGI', 'Nudity', 'Zombie', 'Tomboy', 'LGBTQ+ Themes']",71.0,13.0,FINISHED,ANIME,https://anilist.co/anime/109946,['bones']
176642,58600.0,Ameku M.D.: Doctor Detective,"Ten’ikai General Hospital’s Supervisory Department of Diagnostic Pathology handles cases other physicians deem too difficult to treat. It’s also where bizarre mysteries surface, from unexplained illnesses to strange murders even the police can’t solve. At the center of it all is Takao Ameku, a brilliant doctor determined to reveal the shocking truth behind these anomalies.
<br><br>
(Source: Crunchyroll)","['Mystery', 'Slice of Life']","['Medicine', 'Detective', 'Female Protagonist', 'Primarily Adult Cast', 'Seinen', 'Crime', 'Episodic', 'Tragedy', 'Police', 'Rescue', 'Twins', 'Suicide']",69.0,12.0,FINISHED,ANIME,https://anilist.co/anime/176642,['project No.9']
105200,37985.0,Aggretsuko: Season 2,"Red panda Retsuko continues to work at her cyclic office job, with the occasional stress-venting via death metal karaoke on the side. With the company of her newfound friends Gori and Washimi, life is more enjoyable than ever before. But some new shake-ups to her status quo threaten to add more stress to her life. At the office, new employee Anai seems like a fine addition to the company. Yet when Retsuko is placed in charge of his training, she finds that beneath his steadfast dedication, he may pose a threat to the stability of the workplace. Meanwhile, at home, Retsuko's mother pays an abrupt visit, fully intent on having her daughter finally settle down and find a man. With this in mind, she sets Retsuko up for various marriage appointments, much to her chagrin.<br>
<br>
Now, Retsuko finds all the more reasons to head to the karaoke bar and unleash her furious diatribes. However, knowing that this will not truly solve her problems, she decides to make a more spontaneous choice to avoid her issues. And so, Retsuko finds herself set upon another self-reflecting journey, coming to learn more about herself and love, with the ever cathartic support of death metal karaoke.
","['Comedy', 'Music', 'Slice of Life']","['Work', 'Anthropomorphism', 'Female Protagonist', 'Animals', 'Primarily Adult Cast', 'Urban', 'Office', 'Metal Music', 'Office Lady', 'Chibi', 'Coming of Age', 'Primarily Animal Cast', 'Love Triangle', 'Musical Theater', 'Unrequited Love', 'Heterosexual', 'Flash']",76.0,10.0,FINISHED,ANIME,https://anilist.co/anime/105200,['Fanworks']
21764,33094.0,WWW.WAGNARIA!!,"Daisuke Higashida gets a job at the restaurant because of family financial difficulties, but no one who works there is normal.<br>
<br>
(Source: Anime News Network)","['Comedy', 'Romance', 'Slice of Life']","['Work', 'Ensemble Cast', 'Heterosexual', 'Restaurant', 'Male Protagonist', 'Episodic', 'Time Skip', 'Kuudere', 'Seinen', 'Food', 'Meta', 'Slapstick', 'Tomboy']",72.0,13.0,FINISHED,ANIME,https://anilist.co/anime/21764,['A-1 Pictures']
5177,5177.0,Electromagnetic Girlfriend,"Juuzawa Juu is a delinquent high school boy who just wants to be left alone. One day, he is approached by Ochibana Ame, who claims that she knew him in a previous life, and now wants to serve him as his ""knight"". At first Juu wants nothing to do with Ame, but after a classmate is murdered, he accepts her help as he looks for the killer. <br><br>

(Source: Anime News Network)","['Horror', 'Mystery', 'Thriller']","['Denpa', 'Chuunibyou', 'Tragedy', 'Yandere', 'Crime', 'Urban', 'Bullying', 'Revenge', 'School', 'Detective', 'Male Protagonist', 'Gore', 'Kuudere', 'Philosophy', 'Suicide', 'Heterosexual', 'Tsundere', 'Rape']",70.0,2.0,FINISHED,ANIME,https://anilist.co/anime/5177,"[""Brain's Base""]"
104174,37492.0,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,"Unaired episode included with the volume 6 BD/DVD release of Steins;Gate 0. A special day approaches during a lull in the chaos. It's that time of year to give chocolate to the ones you love, but not everyone finds that an easy task.<br>
<br>
With Valentine's Day just around the corner, the girls of the Future Gadget Lab discover that Kagari has never celebrated the occasion before! Determined to make this year's holiday the best one yet, they all set out to make delicious homemade chocolates together.<br>
<br>
However, with many of their quirks causing kitchen disasters, this may prove to be too hard a task. Will their feelings ever reach those of their heart's desire?
","['Comedy', 'Sci-Fi']","['Cosplay', 'Food', 'Female Protagonist', 'Mixed Gender Harem', 'Artificial Intelligence', 'Primarily Female Cast', 'Male Protagonist', 'Kuudere']",71.0,1.0,FINISHED,ANIME,https://anilist.co/anime/104174,['WHITE FOX']
101506,37722.0,UzaMaid!,"Misha is a little girl who lost her mother at an early age, and now lives with her father. Her father employs a maid named Tsubame, who was a former Self-Defense Force official, and is also a lolicon.<br><br>(Source: Anime News Network)","['Comedy', 'Slice of Life']","['Maids', 'Age Gap', 'Female Protagonist', 'Primarily Female Cast', 'Cute Girls Doing Cute Things', 'Tsundere', 'Seinen', 'Fashion', 'Military', 'Primarily Child Cast', 'School', 'Love Triangle']",65.0,12.0,FINISHED,ANIME,https://anilist.co/anime/101506,['Doga Kobo']
99200,34300.0,Full-Time Magister,"He woke up in a familiar world that has vastly changed.
<br><br>
His school has become a school that teaches magic, encouraging everyone to become a mighty magician.
<br><br>
Outside the city, many wandering magical beasts and monsters attack and prey on humans.
<br><br>
A world of advanced science, changed into one of advanced magic. Despite this, his ambition in life, and his situation remains the same. One of the dregs of the society with a struggling father and a disabled step sister that couldn’t walk.
<br><br>
However, Mo Fan found when everyone can only have one major element, he can do much more!","['Action', 'Fantasy']","['Magic', 'Male Protagonist', 'School', 'Revenge', 'Bullying', 'Cultivation', 'Isekai', 'College']",68.0,12.0,FINISHED,ANIME,https://anilist.co/anime/99200,['Foch']
100401,36652.0,Forest of Piano,"A tranquil tale about two boys from very different upbringings. On one hand you have Kai, born as the son of a prostitute, who's been playing the abandoned piano in the forest near his home ever since he was young. And on the other you have Shuuhei, practically breast-fed by the piano as the son of a family of prestigious pianists. Yet it is their common bond with the piano that eventually intertwines their paths in life.<br><br>

(Source: KEFI)","['Drama', 'Music']","['Coming of Age', 'Time Skip', 'Outdoor Activities', 'Teacher', 'Philosophy', 'Male Protagonist', 'Educational', 'Foreign', 'Classical Music', 'Urban', 'Bar', 'Primarily Male Cast', 'Seinen', 'Bullying', 'CGI']",71.0,12.0,FINISHED,ANIME,https://anilist.co/anime/100401,['Gaina']
898,898.0,Dragon Ball Z: Cooler's Revenge,"After defeating Freeza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Freeza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight...until Goku transforms into Super Saiyan.
<br><br>
(Source: Anime News Network)","['Action', 'Adventure', 'Sci-Fi']","['Martial Arts', 'Shounen', 'Super Power', 'Aliens', 'Male Protagonist', 'Henshin']",67.0,1.0,FINISHED,ANIME,https://anilist.co/anime/898,['Toei Animation']
100684,36043.0,Recovery of an MMO Junkie OVA,"Un-aired 11th episode of the TV series that's included in the Blu-ray.<br><br><b>Recovery of an MMO Junkie / Moriko Logs In to Fruits de Mer:</b><br>When Moriko's computer breaks down, she asks for help from a certain someone to buy a new one. Before even realizing it, she's agreed to have that person over to her place to build the PC itself! Who's coming over?! Will Moriko successfully clear the ""Invite a Guest Over"" quest?!<br><br>(Source: Crunchyroll)","['Comedy', 'Fantasy', 'Romance', 'Slice of Life']","['Virtual World', 'Heterosexual', 'Video Games', 'Josei', 'Primarily Adult Cast', 'Hikikomori', 'Female Protagonist', 'Parody', 'Male Protagonist']",72.0,1.0,FINISHED,ANIME,https://anilist.co/anime/100684,['Signal.MD']
21380,31710.0,Divine Gate,"When the Divine Gate opened, the living world, the heavens, and the underworld became connected, ushering an era of chaos where desires and conflict intersect. To restore order, the World Council is formed. As peace is restored, the Divine Gate becomes an urban legend.<br>
<br>
In that world, boys and girls deemed fit by the World Council are gathered. They are ones who aim to reach the gate for their personal objectives. Those who reach the gate can remake the world.<br>
<br>
What lies beyond the gate? When they reach the door, will the world change? Will it be the past that changes, or will it be the future?<br>
<br>
(Source: MAL News)","['Action', 'Fantasy', 'Sci-Fi']","['Male Protagonist', 'Tragedy', 'Super Power', 'Urban Fantasy', 'Gods', 'CGI', 'Ensemble Cast', 'Gore', 'Kemonomimi', 'Isekai']",50.0,12.0,FINISHED,ANIME,https://anilist.co/anime/21380,['Studio Pierrot']
3297,3297.0,ARIA The ORIGINATION,"In Neo Venezia, Akari, Aika, and Alice continue to work diligently toward the day they become full-fledged Prima Undine (a professional tour guide gondolier). The girls have come far since they began their training, and they are slowly forming their own distinctive styles as tour guides for the city.<br><br>
On the long journey towards their goal, the girls have relied on the advice of their seniors from their respective companies: the patient and understanding Alicia from Aria Company, the strict and proper Akira from Himeya Company, and the clumsy yet caring Athena from Orange Planet Company.<br><br>
Will the girls be able to blend the advice from their mentors with their personally acquired knowledge of Neo Venezia to become praiseworthy Prima Undines?<br><br>
Welcome once more to Neo Venezia; the city that personifies warmth and tranquility.
","['Fantasy', 'Sci-Fi', 'Slice of Life']","['Coming of Age', 'Iyashikei', 'Ships', 'Philosophy', 'Work', 'Primarily Teen Cast', 'Ensemble Cast', 'Episodic', 'Foreign', 'Primarily Female Cast', 'Female Protagonist', 'Primarily Adult Cast', 'Shounen', 'Time Skip', 'Space', 'Animals', 'Chibi', 'Kuudere', 'Tanned Skin', 'Amnesia']",86.0,13.0,FINISHED,ANIME,https://anilist.co/anime/3297,['Hal Film Maker']
163327,54915.0,The Quintessential Quintuplets Specials,"Fuutarou, a part-time tutor, has taken on the task of guiding the Nakano sisters—quintessential beauties who are on the brink of flunking out of school and despise studying—until their graduation. With only six months left of their high school lives and the final summer vacation about to commence, he decides to take a break from his tutoring job during the summer break to focus on exam preparation.<br><br>
While the quintuplets are disheartened by their inability to see Fuutarou, an unexpected phone call from him turns everything around! A 500% adorable romantic comedy, the summer vacation edition! <br><br>(Source: TBS, edited)
<br><br>
<i>Note: The anime was pre-screened in Japan theatrically for 3 weeks on July 14, 2023 before being aired as a two-part special on September 2 &  September 9, 2023.</i>","['Drama', 'Romance', 'Slice of Life']","['Twins', 'Female Harem', 'Male Protagonist', 'Heterosexual', 'Coming of Age', 'Shounen', 'Tsundere', 'Kuudere', 'Ojou-sama', 'Ensemble Cast', 'Primarily Female Cast']",79.0,2.0,FINISHED,ANIME,https://anilist.co/anime/163327,['Shaft']
146646,51318.0,Baki Hanma Season 2,"The second season of <I>Hanma Baki</i>. <br><br>
In Hanma Baki’s first season, the fighter Baki — the strongest high schooler in the land — trained in a prison against fellow inmates, defeating a giant praying mantis and formidable opponents like Biscuit “Mr. Unchained” Oliva and Jun “Mr. Second” Guevaru. Now, Baki is back and gearing up to battle Pickle, a perfectly preserved prehistoric man so powerful, he once preyed on dinosaurs. If Baki can take down Pickle, his final matchup will be with his all-powerful father, Yujiro Hanma.<br><br>
(Source: Netflix)","['Action', 'Sports']","['Martial Arts', 'Dinosaurs', 'Gore', 'Shounen', 'Primarily Male Cast', 'Boxing']",79.0,27.0,FINISHED,ANIME,https://anilist.co/anime/146646,['TMS Entertainment']
16528,16528.0,Hal,"Kurumi's heart was broken by the sudden death of her boyfriend in a tragic airplane accident.​ Forced to carry on without her beloved Hal,​ she fell into a reclusive and joyless existence.​ Kurumi had given up on the world,​ but a brilliant scientist devised a plan to win her back.​ By melding futuristic technology with the binary equivalent of human emotion,​ they created an ultra-lifelike robotic surrogate to take Hal's place – and lure Kurumi from her shroud of solitude.​<br>
<br>
Resistant at first,​ this shattered beauty slowly yielded to her feelings of longing – and took comfort in the company of a robot.​ Though their unique bond grew stronger with each passing day,​ Kurumi and Hal would soon discover that nothing about their artificial love story was quite as it seemed.​<br>
<br>
(Source: Funimation)","['Drama', 'Romance', 'Sci-Fi']","['Rehabilitation', 'Robots', 'Amnesia', 'Tragedy', 'Artificial Intelligence', 'Male Protagonist', 'Female Protagonist', 'Heterosexual', 'CGI']",69.0,1.0,FINISHED,ANIME,https://anilist.co/anime/16528,['WIT STUDIO']
103631,37986.0,Trinity Seven: Heavens Library & Crimson Lord,"Arata, Lilith and the rest of the Trinity Seven ace off against their greatest enemy; Lilith's own father, who is revealed to be the strongest Demon Lord. He challenges Arata who is now a Demon Lord candidate.
<br><br>
(Source: Anime News Network)","['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance']","['Male Protagonist', 'Magic', 'Female Harem', 'Alternate Universe', 'Time Manipulation', 'Shounen', 'Kuudere']",71.0,1.0,FINISHED,ANIME,https://anilist.co/anime/103631,['Seven Arcs']
170938,57217.0,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,"An evil organization invades and destroys everything in its path. The brains of the brutal operation is the king’s right-hand man, an evil lieutenant named Mira. Everything changes when a magical girl named Byakuya Mimori tries to stop the evil group in their tracks. When Mira confronts her, he knows it’s love at first sight. What will become of Mira and Byakuya, stuck between orders and love?<br>
<br>
(Source: Crunchyroll)","['Comedy', 'Fantasy', 'Mahou Shoujo', 'Romance']","['Heterosexual', 'Episodic', 'Henshin', 'Urban Fantasy', 'Tsundere', 'Magic', 'Age Gap', 'Iyashikei', 'Male Protagonist', 'Tokusatsu', 'Shounen', 'Female Protagonist', 'Meta', 'Parody', 'Angels', 'Ghost', 'Nudity', 'Orphan']",74.0,12.0,FINISHED,ANIME,https://anilist.co/anime/170938,['bones']
162144,54632.0,Doctor Elise: The Royal Lady with the Lamp,"Making up for her sins in a past life as the evil princess Elise, Aoi Takamoto dedicates her life to saving people as a doctor. But a fatal accident cuts her atonement short and suddenly she’s back to her previous life, 10 years before her death! Will her foresight and medical brilliance help her change her past ways and heal an ailing empire, or is fate doomed to repeat itself?
<br><br>
(Source: Crunchyroll)","['Comedy', 'Fantasy', 'Romance']","['Reincarnation', 'Medicine', 'Female Protagonist', 'Shoujo', 'Royal Affairs', 'Isekai', 'Arranged Marriage', 'Work', 'Ojou-sama', 'Heterosexual', 'Age Regression', 'Villainess', 'Rescue', 'Foreign', 'Magic', 'Tanned Skin', 'Marriage', 'Swordplay', 'Anachronism', 'CGI', 'Male Harem']",71.0,12.0,FINISHED,ANIME,https://anilist.co/anime/162144,['Maho Film']
127688,45572.0,The Honor at Magic High School,"Nearly a century after magic was recognized as a real form of technology, Miyuki Shiba begins her term at Magic High School. An “honor” student, she dreamed of enjoying school with her older brother Tatsuya, an “irregular” student. But a rift between the gifted Course 1 students and the inferior Course 2 students could stand in the way. This time, Miyuki is the star of the show!<br>
<br>
(Source: Funimation)","['Fantasy', 'Sci-Fi']","['Magic', 'Incest', 'Heterosexual', 'Female Protagonist', 'Kuudere', 'School', 'Terrorism', 'Criminal Organization', 'War', 'Nudity', 'Shoujo']",64.0,13.0,FINISHED,ANIME,https://anilist.co/anime/127688,['CONNECT']
130183,35459.0,Boku no Hero Academia: Training of the Dead,"The story takes place after the field training arc in the second season, and revolves around a practice session between Izuku's class and Isami High students at Yuuei Academy.<br><br>

<i>Note: This OVA was bundled with the 14th volume of the manga</i>","['Action', 'Adventure', 'Comedy', 'Supernatural']","['Zombie', 'Shounen', 'Super Power', 'Superhero', 'Ensemble Cast', 'School', 'Urban']",68.0,1.0,FINISHED,ANIME,https://anilist.co/anime/130183,['bones']
287,287.0,Baki the Grappler,"Baki Hanma is a young fighter who yearns to follow in the footsteps of his father, Yujiro, and become the strongest fighter in the world. Through that he trains tirelessly and fights constantly to hone his skills and develop his body to achieve these goals. Many intense battles lay ahead of Baki as he goes about his quest to be the best and ultimately take the title of ""King"" from his father.","['Action', 'Sports']","['Martial Arts', 'Male Protagonist', 'Primarily Male Cast', 'Cultivation', 'Shounen', 'Coming of Age', 'Primarily Adult Cast', 'Time Skip', 'Foreign', 'Dissociative Identities']",72.0,24.0,FINISHED,ANIME,https://anilist.co/anime/287,['Group TAC']
177697,58883.0,DEAD DEAD DEMONS DEDEDEDE DESTRUCTION,"As the world is threatened by the sudden appearance of a mysterious alien mothership, best friends Koyama Kadode and Nakagawa “Ontan” Oran carry on about their high school life. But as they grow up, they face existential questions, learning adulthood’s complexities and that the true threat may not be from above.<br>
<br>
(Source: Crunchyroll)<br><br>
<i>Note: Includes Episode 0, which chronologically occurs between episodes 16 and 17.</i>","['Comedy', 'Drama', 'Sci-Fi', 'Slice of Life']","['Aliens', 'Urban', 'Philosophy', 'Politics', 'Coming of Age', 'Tragedy', 'Alternate Universe', 'Post-Apocalyptic', 'Female Protagonist', 'Time Manipulation', 'Denpa', 'Anti-Hero', 'Military', 'Terrorism', 'Primarily Female Cast', 'Seinen', 'Gore', 'Ensemble Cast', 'Achronological Order', 'Suicide', 'Dystopian', 'School', 'Surreal Comedy', 'Age Gap', 'Heterosexual', 'Primarily Adult Cast', 'Language Barrier', 'LGBTQ+ Themes', 'Crossdressing', 'Crime', 'Bisexual']",79.0,18.0,FINISHED,ANIME,https://anilist.co/anime/177697,['Production +h']
136880,49469.0,BEASTARS Final Season Part 1,"It is a world where carnivores and herbivores coexist.
<br><br>
Following the battle with the culprit who devoured his classmate at school, Legoshi decides to drop out and begins living alone at Beast Apartments. Louis has entered a prestigious university and resolves to face his father, Oguma. Haru also deals with many struggles as she tries to enjoy campus life. 
<br><br>
Meanwhile, the city sees an increase of devouring incidents. The fangs of the heinous criminal who is pulling all the strings begin to close in on Legoshi and the others...<br><br>
(Source: Netflix Anime)","['Drama', 'Mystery', 'Psychological', 'Slice of Life']","['Anthropomorphism', 'Animals', 'Male Protagonist', 'Primarily Animal Cast', 'Heterosexual', 'Coming of Age', 'CGI', 'Psychosexual', 'Ensemble Cast', 'Urban', 'Full CGI', 'Primarily Teen Cast', 'Crime', 'Class Struggle', 'Shounen', 'Bullying', 'Suicide', 'Chimera']",79.0,12.0,FINISHED,ANIME,https://anilist.co/anime/136880,['Orange']
2402,2402.0,Tomorrow's Joe,"Joe, a teenage orphan in the slums of the Doya streets, meets Danpei, a homeless, alcoholic ex-boxing coach. Danpei, seeing Joe's boxing talent, decides to train him. When Joe is sent to a terrible juvenile home for petty crimes, he meets Rikiishi who becomes his boxing rival. Danpei arrives at the home to help Joe to train in order to defeat Rikiishi. When Joe decides to seriously pursue boxing, Danpei cannot get a coaching license because of his reputation as a drunk. <br><br>
(Source: AnimeNfo)","['Action', 'Drama', 'Slice of Life', 'Sports']","['Boxing', 'Coming of Age', 'Delinquents', 'Tragedy', 'Anti-Hero', 'Male Protagonist', 'Shounen', 'Class Struggle', 'Primarily Male Cast', 'Rehabilitation', 'Ojou-sama', 'Orphan', 'Prison', 'Yakuza', 'Homeless', 'Police', 'Crime', 'Time Skip', 'Educational', 'Gangs', 'Bullying', 'Primarily Teen Cast', 'Achromatic']",81.0,79.0,FINISHED,ANIME,https://anilist.co/anime/2402,['Mushi Production']
101371,37579.0,Ms. vampire who lives in my neighborhood.,"Due to a strange incident, Akari is rescued by a vampire girl named Sophie Twilight, and Akari becomes interested in her.<br><br>

(Source: Anime News Network)","['Comedy', 'Slice of Life']","['Cute Girls Doing Cute Things', 'Primarily Female Cast', 'Iyashikei', 'Vampire', 'Female Protagonist', 'Monster Girl', 'Episodic', 'Yuri', 'Seinen', 'Otaku Culture', 'Kuudere']",69.0,12.0,FINISHED,ANIME,https://anilist.co/anime/101371,"['Studio Gokumi', 'AXsiZ']"
8888,8888.0,Code Geass: Akito the Exiled - The Wyvern Arrives,"It is the year 2017, and Europe is being invaded by the forces of the Holy Britannian Empire. In an attempt to combat the opposition's overwhelming pressure and put an end to the massive casualties, the army forms a special unit called Wyvern, or W-0, composed of former Japanese citizens referred to as ""Elevens."" Recruited from ghettos, these young men and women pilot Knightmare frames—humanoid war machines—into dangerous operations where death awaits, hoping to make a name for themselves.
<br><br>
When a European regiment attempting to recapture a crucial city is pinned down by the enemy, it's up to W-0 to bail them out. Among those selected for the rescue operation is Lieutenant Akito Hyuuga, known as ""Hannibal's Ghost"" due to his prowess on the battlefield. However, the supposed rescue mission becomes suicidal when, in an attempt to take out as many Britannians as possible, the commanding officer initiates the Knightmare's self-destruct sequence. In its aftermath, Akito finds that he is the last one standing…
<br><br>
(Source: MAL Rewrite) <br><br>
<i>Note: The film received a special pre-screening on July 16, 2012 at theatres in Shinjuku Ward 9 and Ikebukuro Cinema Sunshine. ","['Action', 'Mecha', 'Sci-Fi']","['Military', 'War', 'Super Robot', 'Female Protagonist', 'Male Protagonist', 'Primarily Teen Cast', 'Politics', 'Royal Affairs', 'Curses', 'Super Power', 'Robots', 'CGI', 'Real Robot']",69.0,1.0,FINISHED,ANIME,https://anilist.co/anime/8888,['Sunrise']
100353,36616.0,Mob Psycho 100 REIGEN The Miraculous Unknown Psychic,"Reigen Arataka, the GREATEST psychic of the 21st century, tells us the 100% true, never before seen story behind some of his greatest supernatural feats. The world renowned psychic narrates his tell-all book in a retelling of the events in <i>Mob Psycho 100</i>.<br>
<br>
(Source: Funimation) <br>
<br>
<i>Note: The OVA was screened at the Maihama Ampitheater in Chiba on March 18, 2018.</i>","['Action', 'Comedy', 'Supernatural']","['Urban Fantasy', 'Super Power', 'Male Protagonist', 'Satire', 'Writing', 'Urban', 'Ghost', 'School', 'Parody', 'Work', 'Shounen', 'Coming of Age', 'Youkai', 'Primarily Teen Cast', 'Exorcism']",72.0,1.0,FINISHED,ANIME,https://anilist.co/anime/100353,['bones']
171952,57584.0,Kage no Jitsuryokusha ni Naritakute!: Zankyou-hen,Theatrical follow-up to <i>Kage no Jitsuryokusha ni Naritakute! 2nd season</i>.,"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Urban Fantasy', 'Magic', 'Chuunibyou', 'Male Protagonist', 'Swordplay', 'Dystopian', 'Elf']",,1.0,NOT_YET_RELEASED,ANIME,https://anilist.co/anime/171952,['Nexus']
118399,41911.0,Yashahime: Princess Half-Demon,"The daughters of Sesshomaru and Inuyasha set out on a journey transcending time!
<br><br>
In Feudal Japan, Half-Demon twins Towa and Setsuna are separated from each other during a forest fire. While desperately searching for her younger sister, Towa wanders into a mysterious tunnel that sends her into present-day Japan, where she is found and raised by Kagome Higurashi’s brother, Sota, and his family.
<br><br>
Ten years later, the tunnel that connects the two eras has reopened, allowing Towa to be reunited with Setsuna, who is now a Demon Slayer working for Kohaku. But to Towa’s shock, Setsuna appears to have lost all memories of her older sister.
<br><br>
Joined by Moroha, the daughter of Inuyasha and Kagome, the three young women travel between the two eras on an adventure to regain their missing past.
<br><br>
(Source: Viz Media)","['Action', 'Adventure', 'Fantasy']","['Historical', 'Female Protagonist', 'Magic', 'Demons', 'Youkai', 'Primarily Female Cast', 'Memory Manipulation', 'Swordplay', 'Amnesia', 'Tomboy', 'Isekai', 'Time Manipulation', 'Archery', 'Kemonomimi', 'Shounen']",65.0,24.0,FINISHED,ANIME,https://anilist.co/anime/118399,['Sunrise']
